drugbank_id	entity	smiles
DB03113	Compound::DB03113	C(C(C(=O)O)OP(=O)(O)O)F
DB03114	Compound::DB03114	C1CCC(CC1)COP(=O)(O)OC2=CC=CC=C2C=O
DB03115	Compound::DB03115	C1=CC(=C(C=C1I)F)NC2=C(C(=C(C=C2C(=O)NOCC(CO)O)Br)F)F
DB03116	Compound::DB03116	CC(C(=O)O)(OC1CC(=CC(C1O)OP(=O)(O)O)C(=O)O)OP(=O)(O)O
DB03117	Compound::DB03117	CC(CSCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)C(=O)O
DB03118	Compound::DB03118	C1=CC2=C(C=C1Cl)C(=CN2)C(=CC(=O)C3=NNN=N3)O
DB03120	Compound::DB03120	CC1=CC=C(C=C1)S(=O)(=O)O
DB03121	Compound::DB03121	CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC(=C2)OC)CC(=O)O
DB03124	Compound::DB03124	CC(=O)C(CC(=O)O)NC(=O)C1=CC=C(C=C1)CNS(=O)(=O)C2=CC(=C(C=C2)O)C(=O)O
DB03125	Compound::DB03125	COC1=CC(=CC(=C1OC)OC)CC2=C[NH+]=C(N=C2N)N
DB03126	Compound::DB03126	CNC1=CC=CC=C1C(=O)OC2CC(OC2COP(=O)(O)OP(=O)(O)O)N3C=NC4=C(N=CN=C43)N
DB03127	Compound::DB03127	C1=CC=C(C=C1)C(=[NH2+])N
DB03128	Compound::DB03128	CC(=O)OCC[N+](C)(C)C
DB03129	Compound::DB03129	B1(OCCO1)OCCC[NH+]=C(N)N
DB03130	Compound::DB03130	C1=CC(=CC=C1COC(O)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)[N+](=O)[O-]
DB03132	Compound::DB03132	C1=CC=C2C(=C1)N=C(S2)SCCCS(=O)(=O)O
DB03133	Compound::DB03133	CC1=CC2=C(C=C1)N=C(N2)C3C(C(C(C(O3)CO)O)O)O
DB03134	Compound::DB03134	C(CCC(=O)O)CC(C(=O)O)N
DB03135	Compound::DB03135	C(CP(=O)(O)O)N(C=O)O
DB03136	Compound::DB03136	C1=CC2=C(C=C(S2)C(=[NH2+])N)C(=C1)I
DB03137	Compound::DB03137	COC1=CC(=C(C=C1)OC)CC2=NC3=C(N=C(N=C3N2CCCC#C)F)N
DB03138	Compound::DB03138	[O-]Cl(=O)(=O)=O
DB03139	Compound::DB03139	C1C2C(C(S1)CCCCC(=O)NCCCCCC(=O)O)NC(=O)N2
DB03140	Compound::DB03140	B(C1=CC=C(C=C1)C(=O)O)(O)O
DB03141	Compound::DB03141	C1C(C(N(C(=O)N(N1S(=O)(=O)C2=CC=CC(=C2)C#N)CC3=CC=C(C=C3)O)CC4=CC=C(C=C4)O)CC5=CC=CC=C5)O
DB03142	Compound::DB03142	C(C1C(C(C(O1)O)O)O)O
DB03143	Compound::DB03143	CCCCCCCCCO
DB03144	Compound::DB03144	C(CC(C(=O)O)N)CN=C(N)NO
DB03145	Compound::DB03145	CC1=C(SC=N1)CCOP(=O)(O)O
DB03146	Compound::DB03146	C1=[N+](C2=C(N1)C(=NC=N2)SP(=O)(O)O)C3C(C(C(O3)COP(=O)(O)O)O)O
DB03147	Compound::DB03147	CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O
DB03148	Compound::DB03148	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(CP(=O)(O)O)O)O)O)N
DB03150	Compound::DB03150	CC1=CN(C(=O)NC1=O)C2CCC(O2)COP(=O)(O)O
DB03151	Compound::DB03151	[SH-].[Cu].[Cu].[Cu].[Cu+]
DB03152	Compound::DB03152	CCCCCCCCOC1C(C(C(OC1O)CO)O)O
DB03153	Compound::DB03153	C1C2=C(C(=O)NC=N2)N=N1
DB03154	Compound::DB03154	C1=CC(=CC2=C1C=CC(=C2)C(F)(F)P(=O)(O)O)C(F)(F)P(=O)(O)O
DB03155	Compound::DB03155	C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)OP(=O)(O)O)F
DB03156	Compound::DB03156	C1(C(C(OC(C1O)O)C(=O)O)O)O
DB03157	Compound::DB03157	CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NC(CC3=CC=C(C=C3)OS(=O)(=O)C4=CC=CC5=C4C=CC=C5N(C)C)C(=O)O
DB03158	Compound::DB03158	C1(C(C(C(C(C1OP(=O)(O)O)O)O)OP(=O)(O)O)O)O
DB03159	Compound::DB03159	C1=CC=C(C=C1)C2=C(C(=CC=C2)C3=CC4=C(N3)C=CC(=C4)C(=N)N)O
DB03160	Compound::DB03160	CC1=NC=C(C(=C1O)CNC(C)C(=O)CCCCCC(=O)O)COP(=O)(O)O
DB03161	Compound::DB03161	CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(CO3)O)O)O)O
DB03162	Compound::DB03162	C1(=NSNC1=O)C(=O)O
DB03163	Compound::DB03163	CC(=O)CSCCS(=O)(=O)O
DB03164	Compound::DB03164	C[N+]1=C(C2=C(N=CN2)N=C1)N
DB03165	Compound::DB03165	CN(C)CCOP(=O)(O)OP(=O)(O)O
DB03166	Compound::DB03166	CC(=O)O
DB03167	Compound::DB03167	C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)O
DB03169	Compound::DB03169	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])C(C(=NCCC(=NCCSC(=O)CC(C)(CC(=O)[O-])O)[O-])[O-])O
DB03170	Compound::DB03170	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C(C(=O)NCCC(=O)NCCS)O
DB03171	Compound::DB03171	C1=CC=C2C(=C1)C(=CN2)CCCOP(=O)(O)O
DB03172	Compound::DB03172	C1=CN(C2=NC=NC(=C21)N)C3C(C(C(O3)CO)O)O
DB03173	Compound::DB03173	C1CCC(C1)OC2=CC=CC(=C2O)C3=CC4=C(N3)C=CC(=C4)C(=N)N
DB03174	Compound::DB03174	C(C=O)P(=O)(O)O
DB03175	Compound::DB03175	CCCO
DB03176	Compound::DB03176	CC(C)C1=C(C=CC(=C1)OC2=C(C=C(C=C2Cl)CC(=O)O)Cl)O
DB03177	Compound::DB03177	CC1=CC2=C(C=C1)N=CN2
DB03178	Compound::DB03178	C1=NC2=C(N1C3C4C(C(O3)CO)OP(=S)(O4)O)N=C(NC2=O)N
DB03179	Compound::DB03179	CC1(C(C1(C(=O)NCCC(=O)NCCSC(=O)C=CC2=CC(=C(C(=C2)OC)O)OC)O)OP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)OP(=O)(O)O)C
DB03180	Compound::DB03180	CC1=CC(=C(C=C1C)N)N
DB03181	Compound::DB03181	CC1=CC(=CC(=C1OC2=CC(=C(C=C2)O)C(C)C)C)N3C(=O)NC(=O)C=N3
DB03182	Compound::DB03182	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCC(C(=O)O)F)O
DB03183	Compound::DB03183	CCOC(=O)C1=C(N(N=C1C)C2=CC=C(C=C2)N)C
DB03185	Compound::DB03185	C1=CNC(=O)N(C=C1)C2C(C(C(O2)CO)O)O
DB03186	Compound::DB03186	C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)O)OP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)OP(=O)(O)O
DB03187	Compound::DB03187	C(CCC(=O)O)CC(CCSCN)SSCCO
DB03189	Compound::DB03189	C1CNCCNCCCNCCNC1.[Cu]
DB03190	Compound::DB03190	CCCCCCCC(=O)OCC1C(C(C(O1)(CO)OC2C(C(C(C(O2)CO)O)O)O)O)O
DB03191	Compound::DB03191	C1C(O1)CC(C(=O)O)N
DB03192	Compound::DB03192	CCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O
DB03193	Compound::DB03193	CCCCCCCCCCCCCCCCCC(=O)O
DB03194	Compound::DB03194	CC1C(C(C(C(O1)OC)O)O)O
DB03195	Compound::DB03195	CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)F
DB03196	Compound::DB03196	C1=CC(=CC=C1[N+](=O)[O-])OC2C(C(C(O2)CO)O)O
DB03197	Compound::DB03197	C1=C(N=C2C(=O)NC(=NC2=N1)N)CO
DB03198	Compound::DB03198	C(C1C(C(C(C(O1)SC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)SC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)SC6C(OC(C(C6O)O)O)CO)CO)CO)CO)CO)O)O)O)O
DB03199	Compound::DB03199	CCC1(CC(C2=C(C1C(=O)OC)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4OC)O)OC5CC(C(C(O5)C)O)N(C)C)O
DB03200	Compound::DB03200	C1=C2C(=NC=N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O
DB03201	Compound::DB03201	C(C(C(=O)O)N)S
DB03202	Compound::DB03202	CC(C)C(C(=O)C(F)(F)F)NC(=O)CN1C(=NC=C(C1=O)NS(=O)(=O)C)C2=CC=C(C=C2)N
DB03203	Compound::DB03203	CCCCCCCCCCCCCC=CC(C(CO)N)O
DB03205	Compound::DB03205	C1=C(C2=C(C(=O)C(=O)C3=C2NC(=C3)C(=O)O)N=C1C(=O)O)C(=O)O
DB03206	Compound::DB03206	C1C(C(C(C(N1)CO)O)O)O
DB03207	Compound::DB03207	C1C(N(CC2=CC=CC=C21)S(=O)(=O)C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)O
DB03209	Compound::DB03209	C1(=NC(=O)NC(=O)N1)C(=O)O
DB03210	Compound::DB03210	C1=CC(=CC=C1CCC(=O)O)N
DB03211	Compound::DB03211	C=C(CCP(=O)(O)O)C=O
DB03212	Compound::DB03212	C(C(C(C(=O)[O-])O)O)C(C(=O)[O-])O
DB03213	Compound::DB03213	C1=CC2=C(C=C1C(=[NH2+])N)NC(=N2)C(=O)C3=NC4=C(N3)C=C(C=C4)C(=[NH2+])N
DB03214	Compound::DB03214	C=CC(C(=O)O)N
DB03215	Compound::DB03215	C1CC(NC1CC(=O)O)C(=O)O
DB03216	Compound::DB03216	C1=CC(C(C1N2C=NC3=C(N=CN=C32)N)O)O
DB03217	Compound::DB03217	C1=CC=C2C(=C1)C=CC=C2C(O)P(=O)(O)O
DB03218	Compound::DB03218	CC(=O)NC(=O)NC1C(C(C(C(O1)CO)O)O)O
DB03219	Compound::DB03219	CCC1(CC(C2=C(C3=C(C=C2C1O)C(=O)C4=C(C3=O)C(=CC=C4)O)O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7CCC(=O)C(O7)C)O)N(C)C)O
DB03220	Compound::DB03220	CC(C(CCC1=CC=CC2=CC=CC=C21)N3C=C(N=C3)C(=O)N)O
DB03221	Compound::DB03221	CNC1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C3=CC(=CC=C3)OC
DB03222	Compound::DB03222	C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
DB03223	Compound::DB03223	C[N+](C)(C)C(CCC1=NC=C(N1)CC(C(=O)O)N)C(=O)N
DB03224	Compound::DB03224	CC1=C2C=C3C(=CO)C(=C([N-]3)C=C4C(=C(C(=CC5=C(C(=C([N-]5)C=C(C1C=C)[N-]2)C)CCC(=O)O)[N-]4)CCC(=O)O)C)C.[Fe+4]
DB03225	Compound::DB03225	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N
DB03226	Compound::DB03226	C(C(F)(F)F)O
DB03227	Compound::DB03227	C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)O)O)O)C(=O)N
DB03228	Compound::DB03228	C1=C(C(=CC(=C1N(CCCl)CCCl)[N+](=O)[O-])[N+](=O)[O-])C(=O)N
DB03229	Compound::DB03229	CC(C)CC(=O)C(=O)O
DB03230	Compound::DB03230	CCCOP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
DB03231	Compound::DB03231	C1=CC=C(C(=C1)CNC(=O)C2=CC(=CC=C2)N3N=C4C(=O)NC(=NC4=N3)N)SC5=CC=CC=C5CO
DB03232	Compound::DB03232	CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=CC=CC=C1O)C)C)C)C)C)C)C)C
DB03233	Compound::DB03233	CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)N
DB03234	Compound::DB03234	CN(CC=C)CC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)C3=CC=C(C=C3)Br
DB03235	Compound::DB03235	C1CN(CCN1CCCN)CCCNC(=O)C2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)[N+](=O)[O-]
DB03237	Compound::DB03237	C(C(C(C(=O)[O-])O)O)C(=O)C(=O)[O-]
DB03238	Compound::DB03238	C1=C(C=C(C=C1F)F)N
DB03239	Compound::DB03239	CC(=O)NC(CC1=CC=C(C=C1)OC2=CC(=C(C(=C2)[N+](=O)[O-])O)[N+](=O)[O-])C(=O)O
DB03240	Compound::DB03240	C1CC2=C(C1)N(C(=O)NC2=O)CC(C(=O)O)N
DB03241	Compound::DB03241	CCCCC(C=O)N
DB03242	Compound::DB03242	C1=CC(=CC=C1N)OC2C(C(C(C(O2)CO)O)O)O
DB03243	Compound::DB03243	C1=CC(=CC=C1C[NH3+])F
DB03245	Compound::DB03245	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CCC[N+](=O)[O-])O
DB03246	Compound::DB03246	C(C1C(C(C(O1)O)O)O)O
DB03247	Compound::DB03247	CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)O)O)O)O
DB03248	Compound::DB03248	CCC(C(=O)O)OP(=O)(O)O
DB03250	Compound::DB03250	CC1=CC2=C(C=C1)SC(=N2)C3C(C(C(C(O3)CO)O)O)O
DB03251	Compound::DB03251	C1CCC(C1)C(=O)NC(CCCN=C(N)N)C(=O)C2=NC3=CC=CC=C3S2
DB03252	Compound::DB03252	C(CCN)CC(C(=O)O)N
DB03253	Compound::DB03253	C1CC(NC1)CN
DB03254	Compound::DB03254	C1=CC=C(C=C1)C2=CN=CN2
DB03255	Compound::DB03255	C1=CC=C(C=C1)O
DB03256	Compound::DB03256	C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
DB03257	Compound::DB03257	CC(C)CC(C1C(CC(O1)C(=O)O)C(=O)OC)NC(=O)C
DB03258	Compound::DB03258	C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
DB03259	Compound::DB03259	C1=CC(=C(C(=C1)O)O)C2=C(C=CC=C2Cl)Cl
DB03260	Compound::DB03260	C(CCCN)CCN
DB03262	Compound::DB03262	C1COCCN1CC2=CC3=C(SC(=C3)S(=O)(=O)N)S(=O)(=O)N2C4=CC(=CC=C4)O
DB03264	Compound::DB03264	CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
DB03266	Compound::DB03266	C(CC=O)CC=O
DB03267	Compound::DB03267	CCCCN1C2=C(C(=O)N(C1=O)CC=C)NC(=N2)CC3=CC=C(C=C3)NC(=O)C
DB03268	Compound::DB03268	CC(=O)NC(CC1=CC(=C(C=C1)C(=O)O)C=O)C(=O)NC2CCCCN(C2=O)CC3=CC=C(C=C3)C4=CC=CC=C4
DB03270	Compound::DB03270	C1=CC(=C(C(=C1)F)S(=O)(=O)N)F
DB03273	Compound::DB03273	C1=NC(=C2C(=N1)N(C=N2)C3C(C(=O)C(O3)CO)O)N
DB03274	Compound::DB03274	CC1C(CC(O1)N2C=CC(=O)NC2=O)O
DB03276	Compound::DB03276	C1CCC2(CC1)C(=O)NC(C(=O)NCC(CC=CC(CC(=O)N2)C3=CC=C(C=C3)CP(=O)(O)O)CC4=CC=CC5=CC=CC=C54)CC(=O)N
DB03277	Compound::DB03277	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O
DB03278	Compound::DB03278	C(C(C(CO)O)O)O
DB03279	Compound::DB03279	CCCCCCCCCCCCOC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)CO)O)O)O)O)O
DB03280	Compound::DB03280	CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O
DB03283	Compound::DB03283	CC1C(C(C(C(O1)O)O)O)O
DB03284	Compound::DB03284	C1C(C(C=C(O1)C(=O)O)O)O
DB03285	Compound::DB03285	C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O
DB03286	Compound::DB03286	C(C1C(C(C(C(O1)(C(N)O)N=[N+]=[N-])O)O)O)O
DB03288	Compound::DB03288	C1CCC(C1)N(CCO)C(CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)O
DB03289	Compound::DB03289	C(C(C(=O)O)N)S[As](O)O
DB03290	Compound::DB03290	[B-](C(CC1=CC=CC2=CC=CC=C21)NC(=O)C)(O)(O)OCC(C(=O)O)N
DB03292	Compound::DB03292	C(C(C(=O)O)N)P(=O)(O)O
DB03294	Compound::DB03294	CN1C2=C(C=C(C=C2)S(=O)(=O)N)C(=O)S1
DB03296	Compound::DB03296	CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)OC2C(C(OC(C2O)OC3C(OC(C(C3O)O)O)CO)CO)O)O
DB03297	Compound::DB03297	C1=CC=C(C=C1)CS(=O)(=O)O
DB03298	Compound::DB03298	C1=CC=C(C=C1)OP(=O)(O)O
DB03299	Compound::DB03299	C1=CC=C(C=C1)C(C(=O)O)NC(=O)CCC(=O)O
DB03300	Compound::DB03300	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(=C(C4C(O3)NC5=C(N4)C(=O)NC(=N5)N)S)S)O)O
DB03301	Compound::DB03301	CC1=C(C(=CC=C1)CC=C)O
DB03304	Compound::DB03304	C1=C(C2=C(N1)N=C(NC2=O)N)CN
DB03305	Compound::DB03305	CC(=NCCCC(C(=O)O)N)N
DB03306	Compound::DB03306	COC1=CC=CC(=C1OP(=O)(O)O)C=O
DB03307	Compound::DB03307	C1=CC(=CC=C1NC2=NC=NC(=C2)N)S(=O)(=O)N
DB03308	Compound::DB03308	CC(C)CC(C(=O)NO)N
DB03309	Compound::DB03309	C1CCC(CC1)NCCS(=O)(=O)O
DB03310	Compound::DB03310	C(CC(=O)NC(CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)NCC(=O)O)C(C(=O)O)N
DB03311	Compound::DB03311	CCC1=C(C2=C(O1)C=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4)C(=O)C5=CC(=C(C(=C5)Br)O)Br
DB03312	Compound::DB03312	C1C(C(OC1N2C=C(C(=O)NC2=O)C=CBr)CO)O
DB03313	Compound::DB03313	CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CCCC(C(=O)O)N)SC1)C(=O)O
DB03314	Compound::DB03314	C1=CC2=C(C=C1F)C(=CN2)CC(C(=O)O)N
DB03315	Compound::DB03315	C1=NC2=C(N1C3C(C(C(O3)CO)OP(=O)(O)O)O)N=C(NC2=O)N
DB03316	Compound::DB03316	C1COCCO1
DB03317	Compound::DB03317	CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C(C)S)C)C(C)S)C)C(=C3CCC(=O)O)C)CCC(=O)O.[Fe]
DB03319	Compound::DB03319	CC(C)(C)C1=C(C(=NO1)[O-])CC(C(=O)O)N
DB03320	Compound::DB03320	C(C(C(=O)O)N)[NH3+]
DB03321	Compound::DB03321	CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N
DB03322	Compound::DB03322	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
DB03323	Compound::DB03323	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O
DB03325	Compound::DB03325	C1=CC(=CC=C1CC(C(=O)NS(=O)(=O)OCC2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)O)N)O
DB03326	Compound::DB03326	C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)OC4CC(OC4CO)N5C=CC(=NC5=O)N)O
DB03327	Compound::DB03327	CC1=NC=C(C(=C1O)CNC(C)P(=O)(O)O)COP(=O)(O)O
DB03328	Compound::DB03328	O=[Mo]=O.[SH-]
DB03329	Compound::DB03329	C1=CC(=S)NC=C1
DB03330	Compound::DB03330	C1=CC(=CC=C1N(C(O)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)O)I
DB03331	Compound::DB03331	COC1=CC(=CC(=C1)C(=O)NC2C(C(OC2N3C=NC4=C(N=CN=C43)NCC5=CC=CC6=CC=CC=C65)CO)O)OC
DB03332	Compound::DB03332	C1C2COC(=O)N2C3=C(N1)N=C(NC3=O)N
DB03333	Compound::DB03333	C1=CC(=CC=C1NC(=S)OCCC2=CSC=C2)S(=O)(=O)N
DB03335	Compound::DB03335	CC(CBr)O
DB03336	Compound::DB03336	C1CN(CCN1CCC(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-])C3=CC=CC(=C3)C(F)(F)F
DB03337	Compound::DB03337	C1=CC=C(C=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC=C(C=C3)C(=N)N
DB03338	Compound::DB03338	CCCCCCCOC1C(C(C(C(O1)CO)O)O)O
DB03340	Compound::DB03340	CC(CP(=O)(C(CC(=O)O)N)O)C(=O)O
DB03341	Compound::DB03341	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSCC(=O)NCCC4=CNC5=C4C=C(C=C5)Br)O
DB03342	Compound::DB03342	CC(=O)NC1=C(C=C(C=C1)C(=O)O)NC(N)N
DB03343	Compound::DB03343	C(=C(O)[O-])C(C(=O)[O-])O
DB03344	Compound::DB03344	C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)O
DB03345	Compound::DB03345	C(CS)O
DB03346	Compound::DB03346	C1=C(C=C(C(=C1Cl)O)Cl)C2=CC(=C(C(=C2)Cl)O)Cl
DB03347	Compound::DB03347	CCOP(=O)(OCC)OCC
DB03348	Compound::DB03348	CC1=CC2CC3=C(C=CC(=O)N3)C4(C1)C2CCCN4
DB03349	Compound::DB03349	C1=NC(=C2C(=N1)N(C(=N2)Br)C3C(C(C(O3)COP(=O)(O)O)O)O)N
DB03350	Compound::DB03350	N.N.N.N.N.N.[Co+3]
DB03351	Compound::DB03351	CC1=C2C(=NC(=NC2=NC=C1CNC3=CC=CC4=C3C=CC=N4)N)N
DB03352	Compound::DB03352	C(C(C(=O)O)N)S[As](=O)(O)O
DB03353	Compound::DB03353	C1C2C(C(S1)CCCCC(=O)O)N=C(N2)N
DB03354	Compound::DB03354	CC1=NN=C(O1)C2C(C(C(C(O2)CO)O)O)O
DB03355	Compound::DB03355	CC(C(C(=O)NS(=O)(=O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)N)O
DB03357	Compound::DB03357	C1=CC=C(C=C1)C(C(=O)O)O
DB03358	Compound::DB03358	CN1CN(C2=C1C(=O)NC(=N2)N)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
DB03359	Compound::DB03359	C[N+](C)(C)C1=CC=CC(=C1)C(C(F)(F)F)(O)O
DB03360	Compound::DB03360	CC(=O)N1CCCC1C(=O)O
DB03361	Compound::DB03361	CC1=C(SC2(N1CC3=CN=C(N=C3N2)C)C(C)O)CCOP(=O)(O)OP(=O)(O)O
DB03363	Compound::DB03363	CC(=O)C1=C[N+](=CC=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O
DB03364	Compound::DB03364	CSCCC(C(=O)O)NC(=O)N
DB03365	Compound::DB03365	COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)O)OC
DB03366	Compound::DB03366	C1=CN=CN1
DB03367	Compound::DB03367	C1=CC=C(C=C1)C(CC(=O)O)NC(=O)C2=CC(=CS2)C3=CC=C(C=C3)C4=CC=NC=C4
DB03368	Compound::DB03368	CC1(C(=O)NC(=O)NC1=O)C2=CC=C(C=C2)OC3=CC=CC=C3
DB03369	Compound::DB03369	C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)N
DB03370	Compound::DB03370	CC(C(CCC1=C(C(=CC=C1)Cl)Cl)N2C=C(N=C2)C(=O)N)O
DB03371	Compound::DB03371	C(CC(=O)OC1C(C(C(O1)CO)O)(O)F)C(C(=O)O)N
DB03372	Compound::DB03372	C1CN(CC2=C1C3=CC=CC=C3N2)C(=O)CCS
DB03373	Compound::DB03373	CC1=NC2=C(N1CC3=CC4=C(C=C3)C=CC(=C4)C(=[NH2+])N)C=C(C=C2)OC5CCN(CC5)C(=N)C
DB03374	Compound::DB03374	C1=C(C=C(C(=C1I)O)I)CC(C(=O)O)N
DB03376	Compound::DB03376	CC(C(=O)NS(=O)(=O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)N
DB03379	Compound::DB03379	C(CP(=O)(O)O)C(=O)O
DB03380	Compound::DB03380	C1=CC(=CC=C1CC(C(=O)N)N)O
DB03381	Compound::DB03381	CCCCCCCCCCCCCCCC=O
DB03383	Compound::DB03383	C1CN(CCC1O)C(=O)C(CC2=CC=C(C=C2)F)NC(=O)C3=CC4=C(N3)C=CC(=C4)Cl
DB03384	Compound::DB03384	C1=CC2=C(C=C1F)C=C(N2)C(=O)NCCS
DB03385	Compound::DB03385	CC1=CN=CN1
DB03388	Compound::DB03388	CC(C)N(C1=C(SC(=C1)C2=CC=CC=C2)C(=O)O)C(=O)C3=C(C=C(C=C3)Cl)Cl
DB03389	Compound::DB03389	C1C(C(C(C(O1)O)O)O)O
DB03390	Compound::DB03390	CCCNC(=O)C(C(C(=O)O)O)O
DB03392	Compound::DB03392	COP(=O)(NC1C(C(C(C(O1)CO)O)O)O)OC
